run_id,epoch,train_recon,train_vq,train_total,val_recon,val_vq,val_psnr,val_ms_ssim,best_val_recon,is_best,phase,channel_prob,channel_usage_ratio,mean_channel_snr,source_bits_per_image,source_bpp,transmission_ratio,learning_rate,train_rq_codebook_loss_per_scale,train_rq_commitment_loss_per_scale,train_rq_codebook_per_depth,train_rq_commitment_per_depth,train_rq_residual_norm_per_depth,train_rq_usage_per_depth,train_rq_perplexity_per_depth,train_rq_aggregate_usage_per_scale,train_rq_aggregate_perplexity_per_scale,train_rq_projection_grad_norm_per_scale,val_rq_codebook_loss_per_scale,val_rq_commitment_loss_per_scale,val_rq_codebook_per_depth,val_rq_commitment_per_depth,val_rq_residual_norm_per_depth,val_rq_usage_per_depth,val_rq_perplexity_per_depth,val_rq_aggregate_usage_per_scale,val_rq_aggregate_perplexity_per_scale,val_rq_projection_grad_norm_per_scale
residual_simvq_k4-2_d4-4_rate094-20260727-142121,1,0.69445509,0.06758878,0.76204388,0.05692638,0.05790568,18.97844245,0.80561905,0.05692638,1,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.16078493985588904,0.02774958590183545]","[0.16078493991107853,0.027749585929430193]","[[0.20521531781112706,0.15814588250661338,0.1430104147090956,0.1367681437758384],[0.0347334920928848,0.027079658979481017,0.0249690939327357,0.02421609832715519]]","[[0.20521531781112706,0.15814588247901865,0.1430104145159324,0.1367681436240673],[0.0347334920928848,0.02707965879149183,0.024969093920663,0.024216098378895334]]","[[0.449065966297079,0.39183075902638614,0.3720135694300687,0.3639813771402394],[0.16604922193068045,0.14088552322376657,0.13522687405347825,0.13428189993180611]]","[[1.0,1.0,1.0,0.9958333333333333],[1.0,1.0,0.9990740740740741,0.9935185185185185]]","[[3.2549139848461857,3.7094748987091912,3.1232696617091142,2.8012543347146774],[1.9202480455239614,1.7474614315562778,1.4379574488710474,1.4024712408030475]]","[1.0,1.0]","[3.7330920899355853,1.777008291747835]","[0.00199768461537099,0.001264066878152166]","[0.16230861864708088,0.01149477910388399]","[0.16230861886783882,0.011494779083187934]","[[0.2161261820130878,0.15461064328749974,0.1415708742207951,0.1369267753980778],[0.019049703288409443,0.009843480704283272,0.008589320916130587,0.008496611203170485]]","[[0.2161261820130878,0.15461064394977359,0.14157087444155306,0.13692677594997266],[0.019049703288409443,0.009843480752574072,0.008589320888535843,0.008496611182474427]]","[[0.4642947828328168,0.39210684652681704,0.3750851606881177,0.36887058681911894],[0.13795689046382903,0.09911219902612545,0.09262037994684996,0.09214054964206837]]","[[1.0,1.0,1.0,0.9944444444444445],[1.0,1.0,1.0,1.0]]","[[3.5897149880727133,3.6566772072403517,2.8095969977202238,2.6422703124858713],[1.973671653535631,1.8804651066108986,1.598050597861961,1.5712982416152954]]","[1.0,1.0]","[3.725102013128775,1.8584269435317429]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,2,0.06293401,0.05549993,0.11843394,0.04737821,0.04280273,19.27884723,0.81807792,0.04737821,1,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.15455827765442706,0.011520746557248964]","[0.15455827746126388,0.011520746550350278]","[[0.21391435025466812,0.14846521945739233,0.13123731607640232,0.1246162247326639],[0.019811436069991303,0.010124837257899344,0.00830919633326293,0.007837516448839947]]","[[0.21391435025466812,0.14846521959536604,0.13123731629716026,0.1246162244429191],[0.019811436069991303,0.010124837263935694,0.008309196339299281,0.007837516433317903]]","[[0.4611324464833295,0.38316557423936,0.3598361803425683,0.35052612335593614],[0.14009122783663097,0.10013447181770095,0.09080203120355253,0.08828281492546752]]","[[1.0,1.0,0.9740740740740741,0.8541666666666666],[1.0,1.0,1.0,1.0]]","[[3.7037907410551,3.3181871745321487,2.7322460223127294,2.644234757511704],[1.9768342283036975,1.8743035301014228,1.6066022985511357,1.580680207411448]]","[1.0,1.0]","[3.61228673281493,1.8546325224417228]","[0.0009098506523986105,0.0003440161922804287]","[0.10803036016446572,0.014469182132570832]","[0.10803036005408675,0.014469182125672147]","[[0.16383298304345872,0.10071692417065302,0.08576218171252145,0.08180935062743999],[0.030356396127630164,0.011621440560729415,0.008093479537853488,0.007805411962585317]]","[[0.16383298304345872,0.10071692422584251,0.0857621818780899,0.08180935068262948],[0.030356396127630164,0.011621440567628101,0.00809347952750546,0.007805411921193202]]","[[0.4044372867654871,0.31686994742464136,0.2923520357520492,0.28556887948954546],[0.17420527912952283,0.10773480181340818,0.08993877365633293,0.08834001708913733]]","[[1.0,1.0,0.9666666666666667,0.75],[1.0,1.0,1.0,1.0]]","[[3.702346247213858,3.224837725250809,2.7088033146328394,2.635315748497292],[1.9480828859187937,1.9686583527812251,1.7634611659579806,1.6719918065600925]]","[1.0,1.0]","[3.585820692556876,1.93422238473539]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,3,0.05389903,0.04842611,0.10232514,0.04084218,0.05140833,20.14254899,0.84098592,0.04084218,1,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.13176610789917134,0.011598727155338835]","[0.13176610783018447,0.011598727153614163]","[[0.19867123881423915,0.12597606565665315,0.105187824058036,0.09722930130169348],[0.02193936480174738,0.010025607475459023,0.0075104790593118025,0.006919457095123276]]","[[0.19867123881423915,0.1259760655462742,0.10518782429259133,0.0972293013913764],[0.02193936480174738,0.010025607465973332,0.007510479050688445,0.006919457098572618]]","[[0.4447397079180788,0.3538317124600764,0.32324132676477785,0.3108188362861121],[0.14743252890529457,0.09970293561065638,0.0863997933489305,0.08298525117613652]]","[[1.0,1.0,0.9634259259259259,0.7893518518518519],[1.0,1.0,1.0,1.0]]","[[3.7637501345740425,3.182902579395859,2.689421615777192,2.629636809119472],[1.9809992604785496,1.9122992859946357,1.679752936186614,1.670545647320924]]","[1.0,1.0]","[3.5616960207621258,1.8863244555614613]","[0.0007110338400471611,0.0003241046283585968]","[0.14503198503344147,0.009737334565983878]","[0.14503198442635712,0.009737334559085193]","[[0.2274326311217414,0.13781332003849525,0.11270738713167332,0.1021745991927606],[0.01893234108057287,0.00856738146049557,0.006048464854420336,0.005401150851200024]]","[[0.2274326311217414,0.13781331992811627,0.11270738619345205,0.10217459913757113],[0.01893234108057287,0.00856738146049557,0.006048464833724278,0.005401150827054624]]","[[0.4764773607254028,0.3705412577699732,0.33496293800848503,0.3189258641666836],[0.13755058866960032,0.0924853832633407,0.07773694848572767,0.07347922976370211]]","[[1.0,1.0,0.9314814814814815,0.75],[1.0,1.0,1.0,1.0]]","[[3.774979903962877,3.1463629404703775,2.687986057775992,2.6309363577100964],[1.9949179728825888,1.9335780885484484,1.7378651159780998,1.7534488086347226]]","[1.0,1.0]","[3.547399953559593,1.9010348487783362]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,4,0.04699927,0.04551303,0.09251230,0.03474092,0.04620399,20.78613255,0.85762394,0.03474092,1,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.12230991402433979,0.01166588956731613]","[0.12230991414851612,0.011665889544895402]","[[0.19102047723200585,0.11716895208314614,0.09496848584601172,0.08608173976341883],[0.02308946268943449,0.009961433769031256,0.007114434066332049,0.006498227506462071]]","[[0.19102047723200585,0.11716895211074087,0.09496848588740384,0.08608173980481094],[0.02308946268943449,0.009961433758683226,0.007114434056846356,0.006498227505599735]]","[[0.4361943425403701,0.3414236616757181,0.3072918364847148,0.29258205553999656],[0.151310178540923,0.0994022214440284,0.0841300490691706,0.08047692290058843]]","[[1.0,1.0,0.9296296296296296,0.7509259259259259],[1.0,1.0,1.0,1.0]]","[[3.800115255514781,3.1551047616534764,2.6804346640904746,2.639344597304309],[1.9805506158758093,1.9354533016681672,1.722549565633138,1.7224852873219385]]","[1.0,1.0]","[3.548019578280272,1.9092124075801284]","[0.0006007763093900091,0.00031993364117860674]","[0.12531366309633962,0.011269551853614826]","[0.12531366331709756,0.011269551819121397]","[[0.19484444315786714,0.12117956788451584,0.09742851571904289,0.0878021240234375],[0.021610287011221602,0.00943020809855726,0.007142917028869744,0.006894795058502092]]","[[0.19484444315786714,0.12117956799489481,0.09742851555347443,0.0878021240234375],[0.021610287011221602,0.009430208091658574,0.007142917032319086,0.006894795041255377]]","[[0.4409828631966202,0.34750363363160025,0.3114816634743302,0.29570047369709723],[0.14695709513293373,0.09704358770891472,0.0844916429232668,0.08302738810027087]]","[[1.0,1.0,0.9611111111111111,0.75],[1.0,1.0,1.0,1.0]]","[[3.819954513620447,3.1936914867824977,2.7143646628768354,2.683285446520205],[1.981853297021654,1.9437190038186531,1.7315602894182558,1.7642533814465557]]","[1.0,1.0]","[3.570620953595197,1.920279403086062]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,5,0.04288802,0.04309852,0.08598654,0.06199922,0.04782571,18.83477861,0.82799407,0.03474092,0,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.11443918812330123,0.01173803206809141]","[0.11443918828886968,0.011738032050844695]","[[0.17976332569011935,0.11057609138941324,0.08825972341001034,0.07915761143107106],[0.02375586355725924,0.009930763577318025,0.006934212516406896,0.006331288513589512]]","[[0.17976332569011935,0.11057609147219746,0.08825972343760508,0.07915761140347631],[0.02375586355725924,0.009930763565245327,0.006934212514682224,0.006331288508415498]]","[[0.4232483531589861,0.3316927041168566,0.2962573402733715,0.28059770876058826],[0.15367835779432898,0.09937415549324619,0.08312130944320449,0.07946088343030877]]","[[1.0,1.0,0.912962962962963,0.750462962962963],[1.0,1.0,1.0,1.0]]","[[3.8245733389148007,3.1736330067669902,2.7307040338163024,2.7003878642011574],[1.9805359114099432,1.9510325904245729,1.764994313319524,1.7766726491627869]]","[1.0,1.0]","[3.5685035701151246,1.9279363241460588]","[0.0005394598429794078,0.0002892400803493392]","[0.12645115902026494,0.013295563627724294]","[0.12645115907545443,0.013295563607028237]","[[0.20814994010660384,0.11914489583836661,0.0941647340854009,0.08434506621625688],[0.025774013692582094,0.010981910130767911,0.008252035543598511,0.008174295088759175]]","[[0.20814994010660384,0.11914489616950354,0.0941647340854009,0.08434506632663585],[0.025774013692582094,0.010981910130767911,0.008252035533250482,0.008174295040468375]]","[[0.45600442047472356,0.34483284861953173,0.3064826073469939,0.29006057492008913],[0.16051853553012566,0.10474597370183027,0.09083033093699702,0.09040828816316746]]","[[1.0,1.0,1.0,0.7648148148148148],[1.0,1.0,1.0,1.0]]","[[3.711756232932762,3.475757690712258,2.8005894519664625,2.6867422015578657],[1.9961757350850988,1.964122650358412,1.8834773823066995,1.85285888866142]]","[1.0,1.0]","[3.642506083735713,1.945413198294463]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,6,0.04263529,0.04256919,0.08520448,0.03235608,0.04285930,20.97958223,0.86097678,0.03235608,1,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.1129959692005758,0.01161272281056477]","[0.11299596935234688,0.011612722809702434]","[[0.1778152764947326,0.10933615374896262,0.086972251424083,0.07786019420320237],[0.023054993754528737,0.009836104501004297,0.007047827090826575,0.006511965714808967]]","[[0.1778152764947326,0.1093361537075705,0.08697225133440009,0.07786019436877083],[0.023054993754528737,0.009836104511352325,0.007047827089101904,0.006511965717395975]]","[[0.42087132704478725,0.3296689236053714,0.2939063015083472,0.27811926081776617],[0.1510594801356395,0.09866170634826024,0.08356406459653819,0.08037437382671568]]","[[1.0,1.0,0.9106481481481481,0.75],[1.0,1.0,1.0,1.0]]","[[3.819722311585038,3.1943964331238357,2.762803244590759,2.732041191171717],[1.9792688111464183,1.9343070445237336,1.7252358911214052,1.7318438914087084]]","[1.0,1.0]","[3.589349032772912,1.9115178642449555]","[0.0005575003122363274,0.00035993339525130407]","[0.11850760336275454,0.009321073428900154]","[0.11850760336275454,0.009321073422001468]","[[0.1848096145523919,0.11462484791322991,0.09186949856855252,0.08272645396214945],[0.017254642624821927,0.008266264024294085,0.006089635603819732,0.005673751297096411]]","[[0.1848096145523919,0.11462484791322991,0.09186949867893149,0.08272645418290739],[0.017254642624821927,0.008266264013946057,0.006089635607269075,0.005673751272951011]]","[[0.4294206360975901,0.3379099812772539,0.30240201309875203,0.286957507332166],[0.13130145851108763,0.09084015091260274,0.07799615103889394,0.075310310335071]]","[[1.0,1.0,0.8222222222222222,0.75],[1.0,1.0,1.0,1.0]]","[[3.8357068097149885,3.1077811470738164,2.7958083170431633,2.7579295193707503],[1.988961473217717,1.9009985738330417,1.6673484669791327,1.7072135828159474]]","[1.0,1.0]","[3.58418809749462,1.8838519255320232]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,7,0.03940718,0.04125903,0.08066621,0.03051251,0.04281960,21.25527402,0.87190413,0.03051251,1,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.1101668898706083,0.010931009804416034]","[0.11016688982921619,0.010931009802691363]","[[0.1702837064586304,0.10707179811541681,0.08591588803187565,0.07739616619354045],[0.02204235447915616,0.009082936157506926,0.006510192818974179,0.006088555762026873]]","[[0.1702837064586304,0.10707179822579578,0.08591588796288879,0.0773961658830996],[0.02204235447915616,0.009082936161818603,0.006510192808626151,0.006088555756852859]]","[[0.41190418667263456,0.32630748351415,0.2921902928363394,0.2773553253599891],[0.1478489262914216,0.09494601615049221,0.08049110299735157,0.0779163400746054]]","[[1.0,1.0,0.9115740740740741,0.7509259259259259],[1.0,1.0,1.0,1.0]]","[[3.8425619783224882,3.1898946007092794,2.7627006976692763,2.7385510047276815],[1.9818477246496413,1.9351824630189824,1.7129274582421339,1.7230675730440352]]","[1.0,1.0]","[3.578098872414342,1.9072604722446866]","[0.0005056611255524869,0.0002691625678481715]","[0.1166432319967835,0.010189737972837907]","[0.1166432316656466,0.010189738014230022]","[[0.17786860057601223,0.11420737433212774,0.09184376420798125,0.08265318624951222],[0.020463258414356797,0.008060120328984878,0.006162904630656596,0.006072668320740815]]","[[0.17786860057601223,0.11420737339390649,0.09184376393203382,0.0826531864978649],[0.020463258414356797,0.008060120322086193,0.006162904641004624,0.006072668348335557]]","[[0.42107933980447276,0.33700082853988367,0.30201239585876466,0.2864806076994649],[0.14302579076201827,0.08972783712325273,0.07848638246456782,0.07792179628654762]]","[[1.0,1.0,0.8796296296296297,0.75],[1.0,1.0,1.0,1.0]]","[[3.838426877834179,3.1691737828431306,2.773548313423439,2.7738923690937183],[1.9735175327018455,1.9446682832859181,1.689934993673254,1.7236082792282104]]","[1.0,1.0]","[3.5847996588106508,1.9133611131597448]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,8,0.03587766,0.04130899,0.07718665,0.02845330,0.04591832,21.54431836,0.88052969,0.02845330,1,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.11066386443045405,0.010762446859196105]","[0.11066386445804878,0.010762446861783112]","[[0.167617385779266,0.10785405328152356,0.08764069173485041,0.07954332526359294],[0.02184905336169457,0.008945601427479199,0.0063479706662258615,0.005907161689915315]]","[[0.167617385779266,0.10785405350228151,0.08764069171415435,0.07954332515321395],[0.02184905336169457,0.008945601430928542,0.0063479706662258615,0.005907161678704951]]","[[0.4086971812226154,0.3275188207074448,0.2951101274678001,0.28116221643156475],[0.14728550244536665,0.0942426967262118,0.07947761021830417,0.07672301388725086]]","[[1.0,1.0,0.9171296296296296,0.75],[1.0,1.0,1.0,1.0]]","[[3.8388067929833025,3.1952548693727563,2.7657342010074193,2.743270338906182],[1.981800996374201,1.9481897087008864,1.7477683546366516,1.7649148479655936]]","[1.0,1.0]","[3.580684041976929,1.9224838799900479]","[0.00046213424879910974,0.0002619488540707001]","[0.11849520300273542,0.01422171191898761]","[0.11849520289235645,0.014221711905190238]","[[0.17702100431477583,0.115218728615178,0.09497493141227298,0.08676614628897773],[0.029409154849471868,0.012135495997413441,0.008202337901349421,0.007139858665565649]]","[[0.17702100431477583,0.11521872878074646,0.09497493146746247,0.08676614623378824],[0.029409154849471868,0.012135496038805555,0.00820233793584285,0.007139858682812364]]","[[0.4202979290926898,0.33883167836401196,0.307528586740847,0.2939419287222403],[0.17145601643456354,0.11006243758731418,0.09051611285518717,0.08447792966056752]]","[[1.0,1.0,0.9574074074074074,0.75],[1.0,1.0,1.0,1.0]]","[[3.825639032434534,3.2144273351739954,2.771123684777154,2.7369393595942744],[1.9844923990744132,1.9649613601190072,1.7591478471402768,1.7485916473247387]]","[1.0,1.0]","[3.589461029900445,1.927060854876483]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,9,0.03593336,0.04246472,0.07839807,0.02884893,0.04212425,21.50043715,0.87687851,0.02845330,0,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.11437750083428842,0.010754795895061559]","[0.11437750054454363,0.010754795876090174]","[[0.169703804563593,0.11172158217264547,0.09212163289388021,0.0839629822721084],[0.0218342503187833,0.0090070486103219,0.0063058831858345205,0.005872001197982441]]","[[0.169703804563593,0.11172158215884809,0.09212163267312226,0.0839629822721084],[0.0218342503187833,0.009007048611184237,0.0063058831858345205,0.005872001192808427]]","[[0.41117778177614567,0.3332650628906709,0.3025005207569511,0.2888144583889732],[0.14729626905862933,0.09458666051979418,0.07923823904108118,0.07651384419037235]]","[[1.0,1.0,0.9449074074074074,0.7513888888888889],[1.0,1.0,1.0,1.0]]","[[3.8440644564451993,3.2073246545261807,2.763982814329642,2.7284945019969236],[1.9828257384123626,1.9549352199942978,1.771742511678625,1.7906161025718406]]","[1.0,1.0]","[3.581499836621461,1.930930835450137]","[0.00047387447805333606,0.0002838058356347675]","[0.11512432308108718,0.009836636925185169]","[0.11512432330184513,0.009836636904489111]","[[0.17130341364277735,0.1120968438408993,0.09251153722957328,0.08458549308556097],[0.019929121227727997,0.007825701635468888,0.005883553993232824,0.005708170589059591]]","[[0.17130341364277735,0.11209684373052031,0.0925115375607102,0.08458549352707687],[0.019929121227727997,0.007825701649266261,0.005883553979435453,0.005708170589059591]]","[[0.4134391197451839,0.33425676933041326,0.3035780125194126,0.2902978120026765],[0.14113503043298367,0.08839547910072186,0.0766846129739726,0.07554475074564969]]","[[1.0,1.0,0.9296296296296296,0.75],[1.0,1.0,1.0,1.0]]","[[3.802440238881994,3.2005037113472268,2.770975277158949,2.748317367059213],[1.9795318488721494,1.966443255212572,1.7868053718849464,1.8325593188956932]]","[1.0,1.0]","[3.5926498695656104,1.9457817280734027]","[null,null]"
residual_simvq_k4-2_d4-4_rate094-20260727-142121,10,0.03370890,0.04334882,0.07705773,0.03634005,0.04451408,20.42887773,0.86428876,0.02845330,0,Phase1-拓荒,0.000000,0.00000000,,9216,0.1406250000,0.0937500000,5e-05,"[0.11768515421836465,0.010515539133403863]","[0.11768515425975676,0.010515539135128536]","[[0.17039084906379381,0.11526550345674709,0.09648360149176033,0.08860066295084026],[0.021374430284938878,0.008814735798579124,0.006129416518982638,0.005743573798315116]]","[[0.17039084906379381,0.11526550341535498,0.09648360175391038,0.08860066280596786],[0.021374430284938878,0.008814735808064815,0.0061294165267436595,0.005743573794003438]]","[[0.4120072039741057,0.33850544337873106,0.3095737312954885,0.29667038166964493],[0.14588410720505096,0.09365279742137149,0.07817181973821587,0.07571029107051867]]","[[1.0,1.0,0.9425925925925925,0.75],[1.0,1.0,1.0,1.0]]","[[3.8484147010026155,3.201539936330583,2.7542110372472695,2.714429803247805],[1.984045320528525,1.9647720963866622,1.8034517557532699,1.8214840628482678]]","[1.0,1.0]","[3.5718298497023406,1.9424737245948227]","[0.0004259296293808061,0.00024732946974297565]","[0.11751405105546668,0.012465500327999946]","[0.11751405133141411,0.012465500327999946]","[[0.16570519749765042,0.1162076731522878,0.09806196137710854,0.09008137009761952],[0.02787613646575698,0.01066472276493355,0.006122207731284477,0.005198934198253685]]","[[0.16570519749765042,0.11620767320747728,0.09806196154267699,0.09008137048394592],[0.02787613646575698,0.010664722792528294,0.006122207727835134,0.005198934198253685]]","[[0.4065636575222015,0.34024217658572725,0.31245154892956767,0.29946281954094217],[0.1669397242643215,0.1032178924591453,0.07821274570844791,0.07209048552645578]]","[[1.0,1.0,0.924074074074074,0.75],[1.0,1.0,1.0,1.0]]","[[3.8544820962128816,3.170453640266701,2.727492901130959,2.698284629539207],[1.935954831264637,1.994623304296423,1.9122967808334916,1.819895542109454]]","[1.0,1.0]","[3.5547238915054886,1.9813608390313608]","[null,null]"
